Sample_Id,Latitude,Longitude,Midpoint_Date_Local,Year,Month,Chlorophyll_Index,101,102,103,108,112,113,116,117,121,122,123,124,125,126,127,128,130,157,165,166,168,169,175,177,187,195,198,199,224,251,255,259,812,814,980,1000,1001,1602,1612,1624,1679,10509,10510,10513,10527,10615,10620,10623,10624,10684,10712
472MC-3,43.272,-66.083,8/25/16 14:00,2016,8,2,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,15000,0,0,15000,0,0,0,0
472MC-5,43.317,-66.537,8/25/16 15:41,2016,8,2,0,0,15000,0,35000,35000,0,0,15000,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472MC-7,43.36,-66.99,8/25/16 17:23,2016,8,2,0,0,170000,0,0,15000,0,0,35000,130000,0,35000,15000,0,0,0,15000,0,0,15000,0,0,0,0,0,15000,65000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0
472MC-9,43.402,-67.445,8/25/16 19:02,2016,8,2,0,0,225000,0,0,15000,0,0,0,420000,0,35000,15000,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,15000,0,0,0,0,0,0,0
472MC-11,43.44,-67.902,8/25/16 20:43,2016,8,2,0,0,0,0,0,0,0,0,15000,95000,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472MC-13,43.478,-68.357,8/25/16 22:24,2016,8,2,0,0,0,0,0,0,0,0,95000,130000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0
472MC-15,43.515,-68.815,8/26/16 0:05,2016,8,2,0,0,15000,0,15000,35000,0,15000,0,130000,0,0,0,0,0,0,15000,0,0,0,15000,0,0,0,0,15000,15000,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0,15000,0,0,0,0
472MC-17,43.548,-69.273,8/26/16 1:45,2016,8,2,0,15000,0,0,35000,35000,0,15000,0,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,15000,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472MC-19,43.582,-69.73,8/26/16 3:26,2016,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473MC-1,43.21,-65.717,9/29/16 13:44,2016,9,2,0,0,0,0,0,0,0,15000,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473MC-3,43.26,-66.17,9/29/16 15:20,2016,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473MC-5,43.308,-66.622,9/29/16 16:57,2016,9,2,0,15000,0,0,0,0,15000,0,0,0,0,0,15000,0,0,0,0,0,15000,35000,0,0,0,0,0,0,225000,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0,0
473MC-7,43.355,-67.075,9/29/16 18:32,2016,9,2,0,0,0,0,0,15000,0,0,15000,35000,0,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473MC-9,43.4,-67.532,9/29/16 20:10,2016,9,2,0,0,15000,0,0,0,0,0,35000,35000,0,15000,0,15000,0,0,0,0,0,15000,0,0,0,0,0,0,300000,0,0,0,15000,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,35000,15000,0,0
